,customer_id,total_spending,average_order_value,average_discount_percentage,campaign_count,percentage_item_discounted,average_order_per_month,average_purchase_frequency,product_variety,checkout_count_last_1_year,last_checkout_day,last_login_day,login_count_last_10_days,login_count_last_60_days
480,47589,2857.7283117109596,51.03086270912428,31.594680000779526,5.0,64.28571428571429,4.666666666666667,5.836363636363636,14,56,12,9,2,18
481,47785,52.26116256329449,4.751014778481317,34.13529198340248,2.0,63.63636363636363,0.9166666666666666,33.4,7,11,0,1,39,107
482,47826,315.15517660174766,22.511084042981974,22.802836508564642,2.0,35.714285714285715,1.1666666666666667,22.153846153846153,9,14,61,5,2,7
483,47841,50.73835786221888,7.248336837459839,2.8571428571428568,1.0,14.285714285714285,0.5833333333333334,21.5,5,7,220,157,0,0
484,47877,446.26523583231085,12.061222590062455,34.37937946254242,9.0,67.56756756756756,3.0833333333333335,8.916666666666666,16,37,0,1,14,91
485,47915,1785.4626648148032,51.013218994708666,33.93682662165892,5.0,62.857142857142854,2.9166666666666665,9.823529411764707,13,35,11,10,1,65
486,47970,2460.886496552669,45.57197215838276,28.342961153659505,8.0,59.25925925925925,4.5,5.490566037735849,16,54,0,1,28,173
487,48056,118.26805099682983,23.653610199365964,35.637613221039246,0.0,60.0,0.4166666666666667,39.5,5,5,199,494,0,0
488,48101,142.81977341662565,7.934431856479203,30.57123370413295,1.0,55.55555555555556,1.5,19.764705882352942,10,18,16,1,13,36
489,48170,649.5680715500221,129.91361431000442,43.476053808447276,0.0,80.0,0.4166666666666667,13.25,4,5,255,13,0,6
490,48231,92.48002291992351,10.275558102213724,21.14222598903416,0.0,55.55555555555556,0.75,28.25,6,9,92,3,1,3
491,48233,4745.4652183932385,27.272788611455393,32.299823048608886,14.0,72.41379310344827,14.5,1.6416184971098267,20,174,4,2,23,127
492,48330,146.3978973461469,14.63978973461469,32.57227893988562,0.0,70.0,0.8333333333333334,28.11111111111111,7,10,74,42,0,6
493,48346,205.11774487882963,51.27943621970741,43.93025271258709,0.0,75.0,0.3333333333333333,21.0,4,4,192,59,0,1
494,48434,157.66322660205904,10.510881773470603,28.84882538849338,1.0,53.333333333333336,1.25,20.642857142857142,10,15,51,8,3,30
495,48452,2459.7373862567656,48.23014482856403,30.68989726816695,5.0,62.745098039215684,4.25,6.34,15,51,17,1,12,55
496,48584,101.55145460547213,14.50735065792459,0.0,0.0,0.0,0.5833333333333334,34.333333333333336,6,7,105,44,0,4
497,48623,582.4058445804969,36.40036528628106,28.3450064783298,2.0,62.5,1.3333333333333333,19.666666666666668,11,16,27,7,3,21
498,48647,0.6228240086198843,0.6228240086198843,0.0,0.0,0.0,0.08333333333333333,-1.0,1,1,361,11,0,1
499,48649,2699.504076383136,35.519790478725476,32.744231163516986,13.0,68.42105263157895,6.333333333333333,4.4,16,76,0,1,6,37
500,48667,1.0338878543090078,0.34462928476966925,62.43023255813953,0.0,100.0,0.25,56.0,3,3,79,11,0,4
501,48677,205.71939287115637,25.714924108894547,27.953703703703702,2.0,50.0,0.6666666666666666,10.714285714285714,6,8,100,65,0,0
502,48693,3611.814815737517,240.78765438250113,36.13757683430624,5.0,73.33333333333333,1.25,18.714285714285715,11,15,89,74,0,0
503,48732,683.1382856146339,25.30141798572718,28.33719104616573,2.0,59.25925925925925,2.25,11.384615384615385,14,27,0,3,6,63
504,48747,7.184897763438984,1.796224440859746,5.0,1.0,25.0,0.3333333333333333,24.333333333333332,4,4,270,227,0,0
505,48838,94.51354330806744,31.50451443602248,0.0,0.0,0.0,0.25,48.0,2,3,186,65,0,0
506,48873,243.89866030555746,15.243666269097341,19.468005953876084,4.0,55.55555555555556,1.3333333333333333,16.58823529411765,10,16,32,20,1,24
507,48875,251.19893621659327,12.559946810829663,35.81307621617557,5.0,70.0,1.6666666666666667,15.421052631578947,11,20,23,6,3,22
508,48887,358.3698204398383,18.861569496833596,30.32512493504471,2.0,63.1578947368421,1.5833333333333333,16.555555555555557,13,19,57,12,9,84
509,48930,57.78561151975286,14.446402879938216,19.999999999999996,2.0,50.0,0.3333333333333333,29.333333333333332,3,4,240,1,34,128
510,48957,1126.7337863339956,17.33436594359993,23.119500938043217,5.0,53.84615384615385,5.416666666666667,4.9375,17,65,15,7,2,51
511,48973,37.52826063939113,6.254710106565188,16.008633955686285,0.0,66.66666666666666,0.5,21.4,5,6,200,28,0,7
512,48992,3909.0874694037702,31.524898946804598,32.73147062879398,6.0,62.096774193548384,10.333333333333334,2.4878048780487805,18,124,2,5,7,77
513,48997,22.399865470014138,3.733310911669023,8.799302880205468,0.0,33.33333333333333,0.5,49.4,6,6,96,3,11,35
514,49003,1.4013540193947396,1.4013540193947396,50.0,0.0,100.0,0.08333333333333333,-1.0,1,1,280,600,0,1
515,49179,1152.8942631680566,17.468094896485706,31.26739243910478,11.0,62.121212121212125,5.5,5.046153846153846,17,66,0,1,15,67
516,49199,456.4428029571684,114.1107007392921,1.2080536912751692,0.0,20.0,0.3333333333333333,88.5,3,4,4,6,8,36
517,49220,21.389333516028373,4.2778667032056745,38.995405329065065,1.0,80.0,0.4166666666666667,28.5,3,5,83,128,0,0
518,49294,712.0778031751568,24.554407006039888,33.387979271211,3.0,68.96551724137932,2.4166666666666665,12.035714285714286,16,29,10,4,10,33
519,49584,89.73336904190981,22.433342260477453,54.53866088143079,0.0,75.0,0.3333333333333333,11.666666666666666,4,4,268,13,6,39
520,49739,727.2663008613655,80.80736676237395,41.54744783909055,3.0,88.88888888888889,0.75,31.75,6,9,72,66,0,0
521,49795,2119.8383460285622,264.9797932535703,52.62228571911086,1.0,100.0,0.6666666666666666,33.857142857142854,7,8,66,439,0,0
522,49822,216.07633331049647,16.62125640849973,25.950661000721354,3.0,61.53846153846154,1.0833333333333333,22.916666666666668,9,13,42,22,0,20
523,49860,2441.705541265205,305.2131926581506,44.1514666661752,3.0,100.0,0.6666666666666666,32.0,7,8,81,563,0,0
524,50146,68.92793303396259,11.487988838993765,17.331629857778996,0.0,50.0,0.5,43.0,5,6,80,588,0,0
525,50195,4.699207145037027,2.3496035725185136,77.76309579990561,0.0,100.0,0.16666666666666666,231.0,2,2,80,14,1,7
526,50214,179.7843783282158,11.985625221881055,23.511011966991646,1.0,53.333333333333336,1.25,23.571428571428573,10,15,17,13,6,32
527,50226,25.049981626691746,5.009996325338349,14.98136645962733,0.0,60.0,0.4166666666666667,34.0,4,5,186,23,0,6
528,50424,255.29758531131858,15.017505018312859,49.408257456744906,7.0,94.11764705882352,1.4166666666666667,17.0625,10,17,65,21,0,4
529,50430,11280.923523439982,47.59883343223621,31.34574414766071,16.0,66.24472573839662,19.75,1.0254237288135593,20,237,11,7,3,87
530,50456,2809.831899800073,187.32212665333822,39.0433606885043,5.0,86.66666666666667,1.25,23.928571428571427,8,15,19,5,2,22
531,50572,731.96893353845,19.262340356275,27.953614977464387,5.0,55.26315789473685,3.1666666666666665,8.621621621621621,16,38,4,3,14,64
532,50680,108.1596173369291,9.013301444744092,34.05422669698073,2.0,66.66666666666666,1.0,24.0,8,12,72,27,0,3
533,50711,0.23278047322168174,0.23278047322168174,75.0,1.0,100.0,0.08333333333333333,-1.0,1,1,208,3,15,64
534,50722,2107.7723765095698,84.31089506038279,22.764219363749117,2.0,56.00000000000001,2.0833333333333335,12.75,15,25,37,11,0,34
535,50745,3982.449130849096,23.42617135793586,29.260988478046105,13.0,57.05882352941176,14.166666666666666,1.7100591715976332,20,170,1,0,17,88
536,50802,1007.3262788133957,30.52503875192108,25.52866258258757,4.0,45.714285714285715,2.75,8.823529411764707,18,33,38,26,0,8
537,50823,1210.8773098985419,24.217546197970837,27.909329503935833,11.0,60.0,4.166666666666667,6.73469387755102,15,50,3,2,11,48
538,50936,1797.0702358634517,41.7923310665919,25.43309958920055,4.0,51.162790697674424,3.5833333333333335,7.595238095238095,15,43,23,1,4,40
539,50972,94.44191854707614,10.493546505230682,34.91284403669725,1.0,66.66666666666666,0.75,21.75,5,9,81,45,1,4
540,50980,6110.030269246819,58.19076446901733,29.495909975196,5.0,54.285714285714285,8.75,3.0,20,105,4,2,2,46
541,50995,653.1879246881209,15.55209344495526,27.917082337255405,8.0,61.904761904761905,3.5,7.853658536585366,20,42,12,11,4,42
542,51019,0.4671180064649132,0.4671180064649132,75.0,1.0,100.0,0.08333333333333333,-1.0,1,1,244,67,0,0
543,51053,218.36832566221761,14.557888377481174,16.272222222222222,0.0,33.33333333333333,1.25,22.357142857142858,6,15,20,10,3,11
544,51119,509.767126103177,12.13731252626612,23.81237692720567,6.0,50.0,3.5,8.170731707317072,16,42,2,2,19,82
545,51175,26.625726368500054,13.312863184250027,38.43434343434343,0.0,100.0,0.16666666666666666,75.0,2,2,283,387,0,0
546,51183,1213.2378128912112,19.889144473626413,28.315883251682095,4.0,55.73770491803278,5.083333333333333,5.316666666666666,14,61,10,3,2,27
547,51237,112.09897919144987,9.341581599287489,23.791083301063164,0.0,50.0,1.0,26.727272727272727,7,12,43,14,2,26
548,51238,180.05530677196543,18.005530677196543,11.971139971139973,0.0,30.0,0.8333333333333334,18.444444444444443,8,10,186,591,0,0
549,51497,19.899227075405303,9.949613537702652,23.680649526387015,0.0,50.0,0.16666666666666666,42.0,2,2,302,261,0,0
550,51551,841.3324696840414,84.13324696840414,18.742770919129317,1.0,70.0,0.8333333333333334,16.444444444444443,8,10,197,562,0,0
551,51564,1936.7048872999956,80.69603697083315,28.861185810529363,4.0,54.166666666666664,2.0,12.130434782608695,11,24,30,24,0,5
552,51679,464.56287096955015,51.61809677439446,36.664082655369874,2.0,77.77777777777779,0.75,25.375,6,9,83,548,0,0
553,51722,0.155706002154971,0.155706002154971,83.33333333333334,0.0,100.0,0.08333333333333333,-1.0,1,1,268,8,2,10
554,51738,1895.1494466208683,47.37873616552171,25.89551894477372,7.0,52.5,3.3333333333333335,8.512820512820513,16,40,11,11,7,39
555,51814,7040.066579886522,42.41003963787062,32.12574832631546,11.0,64.45783132530121,13.833333333333334,1.6727272727272726,22,166,11,3,15,88
556,51930,4251.497891740731,37.29384115562044,31.512982059098984,7.0,61.40350877192983,9.5,2.6814159292035398,20,114,2,4,19,123
557,51950,59.66903132181939,8.524147331688484,23.146473779385172,2.0,57.14285714285714,0.5833333333333334,39.666666666666664,6,7,113,417,0,0
558,51954,1558.6918204522947,62.34767281809179,34.548202361900096,0.0,68.0,2.0833333333333335,13.583333333333334,12,25,2,4,6,67
559,51995,608.5706811826182,202.8568937275394,54.17786683609469,0.0,100.0,0.25,57.0,2,3,233,167,0,0
560,52109,84.98745009622631,12.141064299460902,45.19438115544725,0.0,71.42857142857143,0.5833333333333334,27.5,5,7,121,22,0,3
561,52172,2301.4701760723474,383.57836267872455,12.431972789115646,1.0,33.33333333333333,0.5,33.8,6,6,144,46,0,1
562,52305,58.85375469453596,7.356719336816995,25.957087811613675,0.0,37.5,0.6666666666666666,29.0,7,8,78,5,1,16
563,52321,24.850677943933384,12.425338971966692,0.0,0.0,0.0,0.16666666666666666,91.0,2,2,228,8,2,9
564,52336,956.8507526828142,159.4751254471357,23.89659542376168,0.0,50.0,0.5,45.6,5,6,129,21,3,14
565,52355,956.1890021736557,56.246411892567984,25.171599623519064,2.0,52.94117647058824,1.4166666666666667,10.0,12,17,193,138,0,0
566,52555,1740.346383572394,124.31045596945671,18.536015245951553,2.0,57.14285714285714,1.1666666666666667,11.538461538461538,8,14,193,12,1,14
567,52559,1.5539459015066113,1.5539459015066113,0.0,0.0,0.0,0.08333333333333333,-1.0,1,1,201,21,0,12
568,52585,104.28876612335652,26.07219153083913,31.91981397859962,0.0,50.0,0.3333333333333333,60.333333333333336,4,4,141,538,0,0
569,52658,433.0327169451728,48.11474632724142,34.05264677758654,1.0,66.66666666666666,0.75,21.75,7,9,82,128,0,0
570,52686,2.3978724331865546,0.5994681082966387,31.936507936507937,0.0,50.0,0.3333333333333333,51.333333333333336,4,4,201,99,0,0
571,52698,49.69824176782367,49.69824176782367,72.4247491638796,0.0,100.0,0.08333333333333333,281.0,2,1,33,10,1,29
572,52729,19.899227075405303,6.633075691801768,17.000000000000004,1.0,66.66666666666666,0.25,18.0,2,3,206,17,0,8
573,52745,456.24349927440994,38.02029160620083,16.969517006744884,1.0,50.0,1.0,22.363636363636363,10,12,79,13,0,11
574,52823,313.0484743925909,12.521938975703636,34.076044932177695,1.0,68.0,2.0833333333333335,12.833333333333334,12,25,34,2,12,83
575,53090,902.014524255881,23.12857754502259,22.453619062332805,2.0,51.28205128205128,3.25,8.578947368421053,15,39,3,3,9,62
576,53094,982.6060824992682,15.353220039051065,25.222232030416883,4.0,54.6875,5.333333333333333,5.174603174603175,17,64,6,1,9,39
577,53138,212.44215522019942,42.488431044039885,26.444444444444446,0.0,40.0,0.4166666666666667,33.5,5,5,212,555,0,0
578,53157,107.6146463293867,17.935774388231117,16.26811548120494,0.0,50.0,0.5,19.2,6,6,241,417,0,0
579,53217,43.34855099994394,14.449516999981313,20.0,1.0,33.33333333333333,0.25,56.5,3,3,191,571,0,1
580,53289,1529.9351017383017,34.77125231223413,29.378256964833394,5.0,59.09090909090909,3.6666666666666665,7.534883720930233,18,44,8,5,20,90
581,53317,80.76423619977703,11.537748028539577,41.400082875789906,3.0,71.42857142857143,0.5833333333333334,33.833333333333336,6,7,35,9,1,25
582,53376,347.38320492778354,28.948600410648627,27.615844681316222,2.0,66.66666666666666,1.0,24.09090909090909,8,12,70,146,0,0
583,53473,1131.5092894200884,80.82209210143489,21.405747090412927,0.0,57.14285714285714,1.1666666666666667,22.384615384615383,10,14,68,22,0,3
584,53534,117.73865058950292,19.62310843158382,34.09258549498954,0.0,66.66666666666666,0.5,48.8,5,6,107,32,0,9
585,53605,14859.763389159125,39.415818008379645,28.130145452179107,16.0,57.55968169761273,31.416666666666668,0.5824468085106383,22,377,0,1,17,37
586,53624,8650.327605428534,52.74590003310082,28.628592433288116,10.0,56.09756097560976,13.666666666666666,1.7546012269938651,19,164,4,1,15,70
587,53705,156.93109697992637,9.808193561245398,24.703074224159856,2.0,56.25,1.3333333333333333,23.133333333333333,12,16,5,2,14,59
588,53811,191.09813215079814,19.109813215079814,27.57217308388516,1.0,50.0,0.8333333333333334,29.444444444444443,9,10,81,524,0,0
589,53863,24.900503864622976,8.300167954874325,0.8703703703703695,0.0,33.33333333333333,0.25,47.0,3,3,263,111,0,1
590,53892,1180.1829856937325,90.78330659182558,15.014491005527363,0.0,53.84615384615385,1.0833333333333333,11.333333333333334,9,13,64,4,2,3
591,53923,157.88277206509756,22.554681723585364,28.947531934889373,1.0,71.42857142857143,0.5833333333333334,27.166666666666668,5,7,187,413,0,0
592,53954,1124.6476373171233,59.19198091142754,38.0608188753264,4.0,78.94736842105263,1.5833333333333333,17.61111111111111,14,19,21,3,1,12
593,54064,1351.2260290609681,103.94046377392063,23.936497429593285,3.0,53.84615384615385,1.0833333333333333,17.416666666666668,8,13,89,266,0,0
594,54103,1436.1480826362895,26.111783320659807,28.406001877210294,4.0,60.0,4.583333333333333,5.87037037037037,18,55,16,10,1,10
595,54106,147.26362271812852,73.63181135906426,33.21785714285715,0.0,50.0,0.16666666666666666,98.0,2,2,101,34,0,1
596,54148,22897.28106179037,28.729336338507366,27.474331235829787,19.0,58.469259723964875,66.41666666666667,0.1457286432160804,23,797,0,1,23,187
597,54150,2807.6390921717248,46.0268703634709,31.905705741378718,6.0,75.40983606557377,5.083333333333333,5.55,18,61,4,1,11,81
598,54169,254.87515492747212,8.788798445774901,25.7270123936344,1.0,62.06896551724138,2.4166666666666665,10.821428571428571,14,29,40,13,0,27
599,54194,36.69679058788358,9.174197646970894,8.749999999999998,1.0,50.0,0.3333333333333333,52.333333333333336,3,4,71,199,0,0
600,54237,31.368531194140473,6.273706238828095,39.37849462365592,0.0,80.0,0.4166666666666667,39.5,5,5,199,534,0,0
601,54582,172.50667978749246,21.563334973436557,37.66993047652036,1.0,75.0,0.6666666666666666,26.0,5,8,130,542,0,0
602,54589,420.1975597755342,46.68861775283713,31.569567360610865,0.0,55.55555555555556,0.75,19.25,7,9,206,512,0,0
603,54601,9.881258602756619,1.4116083718223742,55.26127692456292,3.0,100.0,0.5833333333333334,28.0,6,7,6,2,20,33
604,54644,76.36756581692711,12.727927636154519,9.566203170984386,0.0,50.0,0.5,58.2,6,6,62,258,0,1
605,54649,2.011721547842226,2.011721547842226,5.000000000000015,0.0,100.0,0.08333333333333333,-1.0,1,1,267,9,2,5
606,54686,1990.9223400743651,221.21359334159612,24.130341432002556,1.0,77.77777777777779,0.75,38.375,8,9,29,28,1,4
607,54698,67.56519410310229,13.513038820620457,66.43141762452107,1.0,100.0,0.4166666666666667,65.0,4,5,70,17,3,10
608,54877,163.48195990259032,18.164662211398923,39.025443000255464,2.0,77.77777777777779,0.75,19.25,6,9,70,9,3,3
609,54977,1005.4917506960059,33.516391689866865,36.26435814235257,5.0,66.66666666666666,2.5,11.931034482758621,14,30,0,1,7,34
610,55060,810.7611532209344,20.26902883052336,44.84450383452059,4.0,82.5,3.3333333333333335,8.102564102564102,16,40,14,7,11,70
611,55091,770.6271526354798,38.531357631773986,16.363685645290712,1.0,47.61904761904761,1.6666666666666667,15.55,11,20,39,520,0,3
612,55093,279.0485117620314,9.622362474552807,36.718159791344846,5.0,72.41379310344827,2.4166666666666665,10.928571428571429,14,29,43,1,22,136
613,55183,142.43985077136753,47.47995025712251,5.033333333333333,0.0,25.0,0.25,63.666666666666664,4,3,9,5,5,7
614,55255,117.90805871984753,14.738507339980941,17.49505928853755,2.0,50.0,0.6666666666666666,19.0,7,8,73,453,0,0
615,55274,115.47157119812654,38.490523732708844,2.410901467505245,0.0,33.33333333333333,0.25,36.0,3,3,266,13,1,5
616,55317,3945.3207232232385,358.6655202930217,9.01611716369881,2.0,41.66666666666667,0.9166666666666666,29.90909090909091,8,11,6,9,12,20
617,55323,418.2730335888988,24.604296093464633,28.067350079144877,1.0,58.82352941176471,1.4166666666666667,12.1875,10,17,143,508,0,0
618,55324,1717.940601274298,28.162960676627836,25.2131175250749,7.0,59.01639344262295,5.083333333333333,5.566666666666666,18,61,1,1,2,41
619,55390,141.0073555515418,35.25183888788545,36.9025334386878,0.0,60.0,0.3333333333333333,74.5,5,4,59,8,1,19
620,55597,240.31664372598232,48.063328745196465,32.34283586936719,0.0,60.0,0.4166666666666667,33.5,5,5,185,466,0,0
621,55641,57.77938327966666,11.555876655933332,37.56777777777778,0.0,60.0,0.4166666666666667,14.0,5,5,301,533,0,0
622,55668,732.8396415025006,73.28396415025006,33.854301962511855,1.0,70.0,0.8333333333333334,31.333333333333332,9,10,76,8,1,2
623,55771,12764.66688257899,41.85136682812784,28.722917069675454,17.0,61.31147540983607,25.416666666666668,0.7861842105263158,22,305,4,1,23,155
624,55776,29.16996244371228,7.29249061092807,0.0,0.0,0.0,0.3333333333333333,76.66666666666667,4,4,102,28,38,168
625,55798,306.28616271900046,20.41907751460003,18.79103306320071,1.0,35.294117647058826,1.25,22.125,10,15,2,7,2,14
626,55835,0.554313367671697,0.554313367671697,60.0896860986547,0.0,100.0,0.08333333333333333,-1.0,1,1,223,323,0,0
627,55883,15.573714335540203,3.8934285838850506,69.9648166366071,1.0,100.0,0.3333333333333333,39.0,4,4,237,506,0,0
628,56027,1536.975660037743,25.61626100062905,26.814877432310958,8.0,60.0,5.0,5.3559322033898304,17,60,11,3,10,66
629,56101,220.75374161523177,27.594217701903972,34.11369867673853,0.0,75.0,0.6666666666666666,24.714285714285715,7,8,122,3,2,2
630,56199,1238.734670744088,176.96209582058398,5.714285714285714,1.0,14.285714285714285,0.5833333333333334,36.666666666666664,7,7,140,541,0,0
631,56217,620.8912300151346,14.111164318525788,36.76367669261426,4.0,65.9090909090909,3.6666666666666665,7.534883720930233,13,44,12,24,1,2
632,56237,131.2539315765544,26.250786315310883,29.647110574868655,0.0,80.0,0.4166666666666667,35.25,3,5,217,208,0,0
633,56352,733.8766434768527,91.73458043460658,30.550885070267007,0.0,62.5,0.6666666666666666,39.42857142857143,6,8,61,2,1,2
634,56411,407.9902092065845,33.99918410054871,46.21066073523764,3.0,83.33333333333334,1.0,14.363636363636363,8,12,189,69,0,0
635,56653,3236.2900865102547,49.03469828045841,27.206300592366667,9.0,62.121212121212125,5.5,4.861538461538461,18,66,14,12,2,18
636,56675,935.1562354025623,85.01420321841475,29.381784341920344,1.0,81.81818181818183,0.9166666666666666,14.9,6,11,205,28,3,6
637,56704,677.9719604631318,135.59439209262638,16.823529411764707,0.0,40.0,0.4166666666666667,48.75,5,5,149,484,0,0
638,56754,3.705802851288311,3.705802851288311,0.0,0.0,0.0,0.08333333333333333,-1.0,1,1,228,517,0,0
639,56796,133.67671697008575,33.41917924252144,31.30846965248326,1.0,75.0,0.3333333333333333,33.0,4,4,208,51,7,14
640,56873,45.54711975037214,11.386779937593035,7.4999999999999964,0.0,50.0,0.3333333333333333,47.333333333333336,4,4,205,508,0,0
641,56939,83.23108639191824,13.871847731986373,45.842649922458925,0.0,66.66666666666666,0.5,37.6,5,6,4,2,21,24
642,57240,242.73631499947058,13.48535083330392,27.82637496725792,0.0,55.55555555555556,1.5,7.705882352941177,9,18,205,291,0,0
643,57307,77.8095591028843,9.726194887860537,18.626958986328773,1.0,50.0,0.6666666666666666,36.0,4,8,73,64,0,0
644,57396,477.8586064935631,25.150452973345427,26.34212932304779,3.0,57.89473684210527,1.5833333333333333,16.11111111111111,9,19,27,6,3,27
645,57411,22.10090994587659,4.420181989175318,30.484848484848488,1.0,60.0,0.4166666666666667,33.0,5,5,144,483,0,0
646,57540,1922.3951942899494,33.14474472913706,26.482373049063085,3.0,58.620689655172406,4.833333333333333,5.508771929824562,17,58,13,2,15,64
647,57620,167.4150935170249,16.74150935170249,20.44844474581092,0.0,30.0,0.8333333333333334,35.888888888888886,7,10,34,21,1,14
648,57668,197.12379872819338,21.902644303132597,29.62790253474254,0.0,88.88888888888889,0.75,15.75,8,9,218,528,0,0
649,57803,1217.304697961497,22.132812690209036,30.328401688968345,8.0,65.45454545454545,4.583333333333333,5.833333333333333,17,55,19,27,4,41
650,57853,15420.930779339682,63.4606204911098,25.34937472484242,16.0,58.43621399176955,20.25,1.0743801652892562,22,243,0,1,15,34
651,57878,304.62695956003705,19.039184972502316,34.04533475221404,2.0,62.5,1.3333333333333333,10.066666666666666,8,16,203,480,0,0
652,57925,5739.205681400606,29.4318240071826,26.29710424054041,12.0,61.02564102564103,16.25,1.4381443298969072,21,195,0,1,22,131
653,57968,206.3524934759185,12.138381969171675,43.142255638648614,4.0,76.47058823529412,1.4166666666666667,16.125,8,17,82,242,0,0
654,58049,62.469248064574394,15.617312016143599,49.6,0.0,50.0,0.3333333333333333,45.333333333333336,3,4,223,21,0,2
655,58086,474.21197192309364,26.34510955128298,19.78436992721685,3.0,44.44444444444444,1.5,14.882352941176471,7,18,13,10,2,24
656,58090,5094.328875989511,203.77315503958044,32.30179019445006,4.0,76.0,2.0833333333333335,12.333333333333334,11,25,32,38,0,8
657,58112,1.83110258534246,1.83110258534246,45.45454545454544,0.0,100.0,0.08333333333333333,-1.0,1,1,225,4,1,2
658,58116,44.0647986098568,14.6882662032856,56.66666666666668,0.0,100.0,0.25,25.0,3,3,285,167,0,1
659,58173,664.9499560909073,51.149996622377486,34.69536286797074,2.0,53.84615384615385,1.0833333333333333,13.333333333333334,9,13,199,23,0,34
660,58178,550.2310677071979,18.34103559023993,21.166830371500517,4.0,50.0,2.5,11.344827586206897,10,30,18,8,11,66
661,58332,8.809845601928263,2.2024614004820657,28.98923923923924,0.0,50.0,0.3333333333333333,78.66666666666667,2,4,24,1,21,128
662,58374,44.30458585317547,14.768195284391822,8.370370370370372,0.0,33.33333333333333,0.25,88.5,3,3,173,11,0,12
663,58418,12310.680341805815,109.91678876612335,25.545255393074317,7.0,51.78571428571429,9.333333333333334,2.7027027027027026,23,112,7,4,11,74
664,58431,1048.3731836894847,55.17753598365709,24.929606772918763,3.0,55.00000000000001,1.5833333333333333,16.210526315789473,10,19,38,21,3,21
665,58505,63.84257500358123,15.960643750895308,27.855072463768117,1.0,60.0,0.3333333333333333,69.75,5,4,29,2,45,119
666,58553,6075.45232593626,43.39608804240186,30.53988134692575,13.0,60.0,11.666666666666666,2.20863309352518,21,140,0,1,31,134
667,58672,314.2474106091841,31.42474106091841,25.970334851144372,1.0,50.0,0.8333333333333334,34.666666666666664,7,10,0,5,12,32
668,58768,4882.5447343344185,54.860053194768746,27.50939484646227,10.0,59.55056179775281,7.416666666666667,3.5568181818181817,21,89,5,2,17,85
669,58824,1131.2601598166407,75.41734398777605,27.17455308812809,1.0,53.333333333333336,1.25,24.0,9,15,9,4,3,14
670,58910,61.130176446041645,7.641272055755206,32.116699560534016,1.0,50.0,0.6666666666666666,30.428571428571427,7,8,76,51,0,1
671,58913,48.75777751480764,9.751555502961528,51.876913102473814,0.0,80.0,0.4166666666666667,16.25,4,5,125,400,0,0
672,59113,1669.4374030730137,41.73593507682534,30.931360752322945,6.0,60.0,3.3333333333333335,8.564102564102564,16,40,6,9,2,14
673,59166,1860.2007673191786,18.98164048284876,30.646316233191932,11.0,63.26530612244898,8.166666666666666,3.0927835051546393,22,98,6,2,15,68
674,59210,139.4814367304231,46.493812243474366,15.007258535849623,0.0,66.66666666666666,0.25,49.5,1,3,213,8,2,8
675,59219,70.69052497835686,14.138104995671373,45.81232315603985,0.0,80.0,0.4166666666666667,49.5,5,5,134,209,0,0
676,59394,57.00085326889181,11.400170653778362,25.640100250626563,0.0,40.0,0.4166666666666667,34.75,4,5,220,157,0,0
677,59520,2.0490909883594193,1.0245454941797096,0.1285347043701841,0.0,50.0,0.16666666666666666,251.0,2,2,98,183,0,0
678,59562,1017.374142838458,28.260392856623834,26.724366190304668,7.0,52.77777777777778,3.0,8.6,15,36,39,16,0,43
679,59569,1761.7193679581958,41.9456992370999,27.599567645757027,7.0,61.904761904761905,3.5,7.902439024390244,14,42,19,9,1,51
680,59663,1389.806706568925,26.727052049402403,33.60065476871269,10.0,67.3076923076923,4.333333333333333,6.392156862745098,17,52,0,1,32,68
681,59746,156.6277816877285,52.20926056257616,8.437697659709047,0.0,66.66666666666666,0.25,8.0,3,3,164,19,4,5
682,59868,1307.8245380202914,93.4160384300208,40.91643424952718,0.0,64.28571428571429,1.1666666666666667,11.076923076923077,10,14,198,59,0,1
683,59957,4450.762803704557,63.582325767207955,30.711798380584405,7.0,62.857142857142854,5.833333333333333,4.681159420289855,17,70,4,2,11,66
684,59962,391.9344290883725,16.33060121201552,23.940161604711847,2.0,50.0,2.0,14.695652173913043,9,24,0,1,24,54
685,60005,105.23234449641565,21.04646889928313,17.999999999999996,1.0,40.0,0.4166666666666667,33.75,4,5,144,506,0,0
686,60075,6537.83531287564,82.75740902374227,23.858047313979146,4.0,53.16455696202531,6.583333333333333,3.948717948717949,18,79,16,6,7,37
687,60122,459.421458778393,13.12632739366837,32.89058267285274,4.0,65.71428571428571,2.9166666666666665,9.617647058823529,13,35,11,7,3,48
688,60125,443.27474635492246,17.7309898541969,25.459142230522357,4.0,48.0,2.0833333333333335,14.083333333333334,12,25,10,2,4,34
689,60135,40.181490916111834,5.022686364513979,21.928571428571423,0.0,37.5,0.6666666666666666,17.571428571428573,4,8,238,471,0,0
690,60159,135.77251975909167,33.943129939772916,15.37852865697177,0.0,25.0,0.3333333333333333,21.333333333333332,4,4,293,4,2,6
691,60202,102.98208135327201,17.163680225545335,49.156217593420344,1.0,66.66666666666666,0.5,51.0,4,6,65,37,0,1
692,60214,14.757814884248157,2.9515629768496314,32.29834599126567,1.0,80.0,0.4166666666666667,53.0,4,5,144,463,0,0
693,60219,63.792749082891646,31.896374541445823,0.9980285855101017,0.0,50.0,0.16666666666666666,267.0,2,2,55,11,0,8
