,main_category,order_time,avg_checkout_price,avg_additional_discount,day_of_week,week,month,is_weekend,products_discounted_percentage,campaign_percentage,avg_discount_percentage,daily_sales
1092,Cameras & Drones,2019-12-29,1.2830174577569617,0.0,6.0,4.0,12.0,1.0,66.66666666666666,0.0,19.119391916944753,3
1093,Cameras & Drones,2019-12-30,1790.8588120254858,0.0,0.0,4.0,12.0,0.0,50.0,0.0,24.95069033530572,2
1094,Cameras & Drones,2019-12-31,23.909435160906582,48.57142857142857,1.0,4.0,12.0,0.0,100.0,100.0,54.79625118785941,14
1095,Computer & Accessories,2019-01-01,109.72601971860809,0.0,1.0,1.0,1.0,0.0,25.0,0.0,4.377736085053163,4
1096,Computer & Accessories,2019-01-02,19.066199963876205,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4
1097,Computer & Accessories,2019-01-03,8.678014520103721,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3
1098,Computer & Accessories,2019-01-04,15.623985130521666,0.0,4.0,1.0,1.0,0.0,14.285714285714285,0.0,4.148727984344424,7
1099,Computer & Accessories,2019-01-05,29.266500165048363,0.0,5.0,1.0,1.0,1.0,20.0,0.0,6.1538461538461515,5
1100,Computer & Accessories,2019-01-06,26.603037779614617,0.0,6.0,1.0,1.0,1.0,71.42857142857143,0.0,37.72694132308505,7
1101,Computer & Accessories,2019-01-07,1.177137376291581,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1102,Computer & Accessories,2019-01-08,10.967930791796162,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5
1103,Computer & Accessories,2019-01-09,510.8698360104385,0.0,2.0,2.0,1.0,0.0,37.5,0.0,12.526780960749079,8
1104,Computer & Accessories,2019-01-10,8.240480654048254,0.0,3.0,2.0,1.0,0.0,16.666666666666664,0.0,4.166666666666667,6
1105,Computer & Accessories,2019-01-11,38.267345129620054,0.0,4.0,2.0,1.0,0.0,33.33333333333333,0.0,9.396604759671321,6
1106,Computer & Accessories,2019-01-12,93.66416706631206,0.0,5.0,2.0,1.0,1.0,50.0,0.0,22.089971991920237,8
1107,Computer & Accessories,2019-01-13,19.066867275314017,0.0,6.0,2.0,1.0,1.0,42.857142857142854,0.0,20.62576312576312,7
1108,Computer & Accessories,2019-01-14,301.0102205419814,0.0,0.0,2.0,1.0,0.0,80.0,0.0,24.605223216709152,5
1109,Computer & Accessories,2019-01-15,42.518118988450766,0.0,1.0,3.0,1.0,0.0,66.66666666666666,0.0,20.747439354042303,3
1110,Computer & Accessories,2019-01-16,46.400388642181376,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1
1111,Computer & Accessories,2019-01-17,10.584894026494933,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1
1112,Computer & Accessories,2019-01-18,1.3702128189637455,0.0,4.0,3.0,1.0,0.0,33.33333333333333,0.0,19.698113207547166,3
1113,Computer & Accessories,2019-01-19,282.22335714597125,0.0,5.0,3.0,1.0,1.0,40.0,0.0,9.255594427629266,5
1114,Computer & Accessories,2019-01-20,67.99859063824336,0.0,6.0,3.0,1.0,1.0,28.57142857142857,0.0,15.547383454551323,7
1115,Computer & Accessories,2019-01-21,129.03044986578143,0.0,0.0,3.0,1.0,0.0,40.0,0.0,12.56460930373974,5
1116,Computer & Accessories,2019-01-22,1.8684720258596528,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1
1117,Computer & Accessories,2019-01-23,20.641944705684516,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2
1118,Computer & Accessories,2019-01-24,,,,,,,,,,0
1119,Computer & Accessories,2019-01-25,241.29136329947247,0.0,4.0,4.0,1.0,0.0,40.0,0.0,14.647367809388845,10
1120,Computer & Accessories,2019-01-26,25.808096850517394,0.0,5.0,4.0,1.0,1.0,33.33333333333333,0.0,17.12522999189666,9
1121,Computer & Accessories,2019-01-27,243.55999975087036,0.0,6.0,4.0,1.0,1.0,33.33333333333333,0.0,10.954360018166483,6
1122,Computer & Accessories,2019-01-28,25.09357930729514,0.0,0.0,4.0,1.0,0.0,16.666666666666664,0.0,7.035175879396984,6
1123,Computer & Accessories,2019-01-29,200.51818957517173,0.0,1.0,4.0,1.0,0.0,25.0,0.0,4.834944981660554,4
1124,Computer & Accessories,2019-01-30,44.76547561955418,0.0,2.0,4.0,1.0,0.0,50.0,0.0,26.71118530884808,2
1125,Computer & Accessories,2019-01-31,1734.2534520020677,0.0,3.0,4.0,1.0,0.0,100.0,0.0,11.58914113351325,1
1126,Computer & Accessories,2019-02-01,230.01941653846873,0.0,4.0,1.0,2.0,0.0,37.5,0.0,12.640050021448127,8
1127,Computer & Accessories,2019-02-02,12.114618994332993,0.0,5.0,1.0,2.0,1.0,33.33333333333333,0.0,11.101587301587303,9
1128,Computer & Accessories,2019-02-03,121.3307880592181,0.0,6.0,1.0,2.0,1.0,75.0,0.0,29.250071019105913,8
1129,Computer & Accessories,2019-02-04,174.6289525968647,0.0,0.0,1.0,2.0,0.0,50.0,0.0,8.070564909380836,4
1130,Computer & Accessories,2019-02-05,55.65653954828651,48.333333333333336,1.0,1.0,2.0,0.0,100.0,100.0,55.621039353275016,15
1131,Computer & Accessories,2019-02-06,130.26924681892638,0.0,2.0,1.0,2.0,0.0,60.0,0.0,27.59974116091697,5
1132,Computer & Accessories,2019-02-07,1.8975371462619142,0.0,3.0,1.0,2.0,0.0,33.33333333333333,0.0,26.944444444444443,3
1133,Computer & Accessories,2019-02-08,2.3348115023137908,0.0,4.0,2.0,2.0,0.0,25.0,0.0,6.5236686390532554,4
1134,Computer & Accessories,2019-02-09,233.37838426995683,0.0,5.0,2.0,2.0,1.0,44.44444444444444,0.0,12.141332002649868,9
1135,Computer & Accessories,2019-02-10,143.49242334593512,0.0,6.0,2.0,2.0,1.0,16.666666666666664,0.0,1.677777777777778,6
1136,Computer & Accessories,2019-02-11,106.55148574667255,0.0,0.0,2.0,2.0,0.0,20.0,0.0,5.502751375687844,5
1137,Computer & Accessories,2019-02-12,10.781083589210196,0.0,1.0,2.0,2.0,0.0,25.0,0.0,21.885942971485743,4
1138,Computer & Accessories,2019-02-13,172.60321750882852,0.0,2.0,2.0,2.0,0.0,25.0,0.0,1.2500000000000007,4
1139,Computer & Accessories,2019-02-14,25.688376235527127,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2
1140,Computer & Accessories,2019-02-15,151.74068930009113,0.0,4.0,3.0,2.0,0.0,33.33333333333333,0.0,9.171252292813074,3
1141,Computer & Accessories,2019-02-16,636.3940981196943,0.0,5.0,3.0,2.0,1.0,30.0,0.0,3.630043496587903,10
1142,Computer & Accessories,2019-02-17,296.5342958040346,0.0,6.0,3.0,2.0,1.0,25.0,0.0,1.2503125781445363,4
1143,Computer & Accessories,2019-02-18,10.218206391419976,0.0,0.0,3.0,2.0,0.0,50.0,0.0,25.68905625003738,8
1144,Computer & Accessories,2019-02-19,102.3382889363619,0.0,1.0,3.0,2.0,0.0,100.0,0.0,9.234035882746936,3
1145,Computer & Accessories,2019-02-20,837.3868795894343,0.0,2.0,3.0,2.0,0.0,100.0,0.0,42.77505852309002,1
1146,Computer & Accessories,2019-02-21,136.9602451435298,0.0,3.0,3.0,2.0,0.0,40.0,0.0,9.442211055276381,5
1147,Computer & Accessories,2019-02-22,13.990703313631334,0.0,4.0,4.0,2.0,0.0,22.22222222222222,0.0,5.493827160493827,9
1148,Computer & Accessories,2019-02-23,129.30449242957417,0.0,5.0,4.0,2.0,1.0,20.0,0.0,5.387638442300822,5
1149,Computer & Accessories,2019-02-24,25.574710853954,0.0,6.0,4.0,2.0,1.0,50.0,0.0,25.079570993210723,6
1150,Computer & Accessories,2019-02-25,113.19826356666395,0.0,0.0,4.0,2.0,0.0,50.0,0.0,27.945151815390243,4
1151,Computer & Accessories,2019-02-26,6.77943933382744,0.0,1.0,4.0,2.0,0.0,60.0,0.0,33.11075689223058,5
1152,Computer & Accessories,2019-02-27,171.67988091604954,0.0,2.0,4.0,2.0,0.0,25.0,0.0,1.2500000000000007,4
1153,Computer & Accessories,2019-02-28,11.432713208228751,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,4
1154,Computer & Accessories,2019-03-01,1.8920503633288341,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,7
1155,Computer & Accessories,2019-03-02,17.754117385716985,0.0,5.0,1.0,3.0,1.0,33.33333333333333,0.0,8.817146529292165,6
1156,Computer & Accessories,2019-03-03,25.74086113563813,46.15384615384615,6.0,1.0,3.0,1.0,100.0,100.0,53.252892178632656,13
1157,Computer & Accessories,2019-03-04,5.944855162276796,0.0,0.0,1.0,3.0,0.0,50.0,0.0,25.082191780821915,2
1158,Computer & Accessories,2019-03-05,0.9923662537343488,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3
1159,Computer & Accessories,2019-03-06,17.534571922678474,0.0,2.0,1.0,3.0,0.0,50.0,0.0,27.051741426098403,6
1160,Computer & Accessories,2019-03-07,23.326316182836216,0.0,3.0,1.0,3.0,0.0,50.0,0.0,26.035502958579883,2
1161,Computer & Accessories,2019-03-08,38.8576006327892,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,8
1162,Computer & Accessories,2019-03-09,662.1508960213113,0.0,5.0,2.0,3.0,1.0,42.857142857142854,0.0,11.462921691719982,7
1163,Computer & Accessories,2019-03-10,57.11251671615152,0.0,6.0,2.0,3.0,1.0,28.57142857142857,0.0,14.315540819614025,7
1164,Computer & Accessories,2019-03-11,33.827128968167465,0.0,0.0,2.0,3.0,0.0,25.0,0.0,12.531328320802004,4
1165,Computer & Accessories,2019-03-12,214.97808697529672,0.0,1.0,2.0,3.0,0.0,33.33333333333333,0.0,8.979397403834703,3
1166,Computer & Accessories,2019-03-13,20.778965987580893,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2
1167,Computer & Accessories,2019-03-14,2.8463057193928707,0.0,3.0,2.0,3.0,0.0,50.0,0.0,43.74999999999999,2
1168,Computer & Accessories,2019-03-15,84.57950037058028,0.0,4.0,3.0,3.0,0.0,33.33333333333333,0.0,8.494208494208491,3
1169,Computer & Accessories,2019-03-16,33.92314766949636,0.0,5.0,3.0,3.0,1.0,33.33333333333333,0.0,9.680365296803656,3
1170,Computer & Accessories,2019-03-17,83.2840264326509,0.0,6.0,3.0,3.0,1.0,20.0,0.0,3.5021888680425306,5
1171,Computer & Accessories,2019-03-18,153.00138889753921,0.0,0.0,3.0,3.0,0.0,66.66666666666666,0.0,21.157655673407923,6
1172,Computer & Accessories,2019-03-19,175.4078718726449,0.0,1.0,3.0,3.0,0.0,62.5,0.0,23.264792980892405,8
1173,Computer & Accessories,2019-03-20,25.63855031483754,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3
1174,Computer & Accessories,2019-03-21,96.37423003381934,0.0,3.0,3.0,3.0,0.0,75.0,0.0,37.24667061523579,4
1175,Computer & Accessories,2019-03-22,28.093099732808504,0.0,4.0,4.0,3.0,0.0,40.0,0.0,20.018431956540127,5
1176,Computer & Accessories,2019-03-23,200.03817021424257,0.0,5.0,4.0,3.0,1.0,28.57142857142857,0.0,8.641938203944642,14
1177,Computer & Accessories,2019-03-24,430.14094507315065,0.0,6.0,4.0,3.0,1.0,20.0,0.0,4.37636761487965,5
1178,Computer & Accessories,2019-03-25,1.0790425949339495,0.0,0.0,4.0,3.0,0.0,50.0,0.0,38.08353808353808,2
1179,Computer & Accessories,2019-03-26,5.605416077578958,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1
1180,Computer & Accessories,2019-03-27,433.03396259319,0.0,2.0,4.0,3.0,0.0,50.0,0.0,21.708010177224075,4
1181,Computer & Accessories,2019-03-28,2.719664837640161,0.0,3.0,4.0,3.0,0.0,66.66666666666666,0.0,45.54184145423255,3
1182,Computer & Accessories,2019-03-29,12.409768371751193,0.0,4.0,4.0,3.0,0.0,50.0,0.0,32.47509512279488,4
1183,Computer & Accessories,2019-03-30,35.84352169607434,0.0,5.0,4.0,3.0,1.0,50.0,0.0,18.256678931370985,4
1184,Computer & Accessories,2019-03-31,220.02103365651968,0.0,6.0,4.0,3.0,1.0,57.14285714285714,0.0,26.155049692335332,7
1185,Computer & Accessories,2019-04-01,1.5466796214060459,0.0,0.0,1.0,4.0,0.0,33.33333333333333,0.0,28.066666666666666,3
1186,Computer & Accessories,2019-04-02,369.3393082916561,0.0,1.0,1.0,4.0,0.0,50.0,0.0,27.333140112620065,4
1187,Computer & Accessories,2019-04-03,125.92522730851942,0.0,2.0,1.0,4.0,0.0,42.857142857142854,0.0,14.220009417499929,7
1188,Computer & Accessories,2019-04-04,16.414215335172738,46.53846153846154,3.0,1.0,4.0,0.0,100.0,100.0,64.30761129617719,13
1189,Computer & Accessories,2019-04-05,144.642052661846,0.0,4.0,1.0,4.0,0.0,50.0,0.0,6.825977215299981,6
1190,Computer & Accessories,2019-04-06,88.88529035017241,0.0,5.0,1.0,4.0,1.0,44.44444444444444,0.0,24.07311592303381,9
1191,Computer & Accessories,2019-04-07,107.44181266699468,0.0,6.0,1.0,4.0,1.0,50.0,0.0,15.76035175084495,8
1192,Computer & Accessories,2019-04-08,58.11986040437887,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3
1193,Computer & Accessories,2019-04-09,1323.6048223186906,0.0,1.0,2.0,4.0,0.0,66.66666666666666,0.0,18.571111816162215,3
1194,Computer & Accessories,2019-04-10,34.19251905322446,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,6
1195,Computer & Accessories,2019-04-11,21.162002752882117,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2
1196,Computer & Accessories,2019-04-12,20.645058825727613,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2
1197,Computer & Accessories,2019-04-13,57.96934460229573,0.0,5.0,2.0,4.0,1.0,25.0,0.0,11.516626115166263,4
1198,Computer & Accessories,2019-04-14,15.636886484985936,0.0,6.0,2.0,4.0,1.0,28.57142857142857,0.0,13.214285714285712,7
1199,Computer & Accessories,2019-04-15,345.61510338638993,0.0,0.0,3.0,4.0,0.0,23.076923076923077,0.0,9.293851197405303,13
1200,Computer & Accessories,2019-04-16,100.33357415861666,0.0,1.0,3.0,4.0,0.0,33.33333333333333,0.0,8.822359810127269,12
1201,Computer & Accessories,2019-04-17,18.21552617210288,0.0,2.0,3.0,4.0,0.0,33.33333333333333,0.0,1.6666666666666687,3
1202,Computer & Accessories,2019-04-18,1.6577499029432587,0.0,3.0,3.0,4.0,0.0,66.66666666666666,0.0,35.0465620328849,3
1203,Computer & Accessories,2019-04-19,45.04090223669942,0.0,4.0,3.0,4.0,0.0,33.33333333333333,0.0,16.300463063338317,9
1204,Computer & Accessories,2019-04-20,12.799033377138622,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,6
1205,Computer & Accessories,2019-04-21,34.14508062456791,0.0,6.0,3.0,4.0,1.0,60.0,0.0,23.448874579084876,5
1206,Computer & Accessories,2019-04-22,1946.0136149328284,0.0,0.0,4.0,4.0,0.0,50.0,0.0,5.893278091292236,2
1207,Computer & Accessories,2019-04-23,226.0259468481991,0.0,1.0,4.0,4.0,0.0,100.0,0.0,38.709077291992074,2
1208,Computer & Accessories,2019-04-24,31.14120043099421,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1
1209,Computer & Accessories,2019-04-25,156.2245031421471,0.0,3.0,4.0,4.0,0.0,50.0,0.0,16.162961752206602,4
1210,Computer & Accessories,2019-04-26,6.040225088596715,0.0,4.0,4.0,4.0,0.0,50.0,0.0,26.36055203789476,8
1211,Computer & Accessories,2019-04-27,1.6699468731120646,0.0,5.0,4.0,4.0,1.0,50.0,0.0,29.876158558935963,4
1212,Computer & Accessories,2019-04-28,1.7314507439632782,0.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,3
1213,Computer & Accessories,2019-04-29,50.448744698210625,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4
1214,Computer & Accessories,2019-04-30,3.103220622948573,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4
1215,Computer & Accessories,2019-05-01,39.62459466063968,44.705882352941174,2.0,1.0,5.0,0.0,100.0,100.0,51.09051050796853,17
1216,Computer & Accessories,2019-05-02,11.475532358821367,0.0,3.0,1.0,5.0,0.0,25.0,0.0,10.653061224489798,4
1217,Computer & Accessories,2019-05-03,130.77228100988836,0.0,4.0,1.0,5.0,0.0,50.0,0.0,22.549476057247094,6
1218,Computer & Accessories,2019-05-04,32.80336200399853,0.0,5.0,1.0,5.0,1.0,37.5,0.0,8.759422110552762,8
1219,Computer & Accessories,2019-05-05,64.50977522281529,38.333333333333336,6.0,1.0,5.0,1.0,100.0,100.0,48.47446545078973,18
1220,Computer & Accessories,2019-05-06,96.67318555795687,0.0,0.0,1.0,5.0,0.0,50.0,0.0,19.791666666666675,2
1221,Computer & Accessories,2019-05-07,42.028164101669795,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3
1222,Computer & Accessories,2019-05-08,9.834391096107973,0.0,2.0,2.0,5.0,0.0,57.14285714285714,0.0,23.017334777898157,7
1223,Computer & Accessories,2019-05-09,15.51298899469977,0.0,3.0,2.0,5.0,0.0,25.0,0.0,11.083140112620068,4
1224,Computer & Accessories,2019-05-10,367.5855396873838,0.0,4.0,2.0,5.0,0.0,66.66666666666666,0.0,11.91077187274363,6
1225,Computer & Accessories,2019-05-11,43.19417962066459,0.0,5.0,2.0,5.0,1.0,28.57142857142857,0.0,14.702882571468304,7
1226,Computer & Accessories,2019-05-12,210.8181416177231,0.0,6.0,2.0,5.0,1.0,25.0,0.0,6.527934066850046,8
1227,Computer & Accessories,2019-05-13,23.667312327555603,0.0,0.0,2.0,5.0,0.0,50.0,0.0,12.500000000000004,2
1228,Computer & Accessories,2019-05-14,10.882292490610928,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2
1229,Computer & Accessories,2019-05-15,72.09410336921094,0.0,2.0,3.0,5.0,0.0,14.285714285714285,0.0,2.501563477173236,7
1230,Computer & Accessories,2019-05-16,39.237912543052715,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,4
1231,Computer & Accessories,2019-05-17,521.5050749776302,0.0,4.0,3.0,5.0,0.0,33.33333333333333,0.0,14.295091001286549,6
1232,Computer & Accessories,2019-05-18,275.2720750061291,0.0,5.0,3.0,5.0,1.0,27.27272727272727,0.0,3.0105378640090836,11
1233,Computer & Accessories,2019-05-19,144.43357962562737,0.0,6.0,3.0,5.0,1.0,33.33333333333333,0.0,16.108350682347844,9
1234,Computer & Accessories,2019-05-20,22.810929315703262,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2
1235,Computer & Accessories,2019-05-21,37.35698403702066,0.0,1.0,3.0,5.0,0.0,40.0,0.0,12.970058930789355,5
1236,Computer & Accessories,2019-05-22,16.876973573577313,0.0,2.0,4.0,5.0,0.0,50.0,0.0,22.881953297238926,4
1237,Computer & Accessories,2019-05-23,1557.2157275518655,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,2
1238,Computer & Accessories,2019-05-24,10.143078245380202,0.0,4.0,4.0,5.0,0.0,37.5,0.0,21.54722771148438,8
1239,Computer & Accessories,2019-05-25,259.1948286922564,0.0,5.0,4.0,5.0,1.0,25.0,0.0,3.5315772524058544,8
1240,Computer & Accessories,2019-05-26,10.314276994749592,0.0,6.0,4.0,5.0,1.0,20.0,0.0,12.366743537325908,10
1241,Computer & Accessories,2019-05-27,1.921412066592343,0.0,0.0,4.0,5.0,0.0,16.666666666666664,0.0,9.849056603773583,6
1242,Computer & Accessories,2019-05-28,162.16780124440237,0.0,1.0,4.0,5.0,0.0,25.0,0.0,5.098114659484416,4
1243,Computer & Accessories,2019-05-29,390.84697836932213,0.0,2.0,4.0,5.0,0.0,20.0,0.0,1.000250062515629,5
1244,Computer & Accessories,2019-05-30,2.164313429954098,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,2
1245,Computer & Accessories,2019-05-31,1134.162519696809,0.0,4.0,4.0,5.0,0.0,100.0,0.0,6.994239777186985,2
1246,Computer & Accessories,2019-06-01,1.3390716185327514,0.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,5
1247,Computer & Accessories,2019-06-02,104.94540057815864,0.0,6.0,1.0,6.0,1.0,57.14285714285714,0.0,25.383634972726416,7
1248,Computer & Accessories,2019-06-03,14.263707837409719,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3
1249,Computer & Accessories,2019-06-04,1.0120890140073118,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,4
1250,Computer & Accessories,2019-06-05,7.643655555326655,52.69230769230769,2.0,1.0,6.0,0.0,100.0,100.0,57.89998233036208,13
1251,Computer & Accessories,2019-06-06,62.73986509631974,51.0,3.0,1.0,6.0,0.0,100.0,100.0,54.745606672380134,10
1252,Computer & Accessories,2019-06-07,8.12691907647656,0.0,4.0,1.0,6.0,0.0,40.0,0.0,19.687888280905884,10
1253,Computer & Accessories,2019-06-08,82.58369543629168,0.0,5.0,2.0,6.0,1.0,33.33333333333333,0.0,21.069916357039276,9
1254,Computer & Accessories,2019-06-09,71.99650907143169,0.0,6.0,2.0,6.0,1.0,25.0,0.0,11.891684056761267,8
1255,Computer & Accessories,2019-06-10,17.33007803984828,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2
1256,Computer & Accessories,2019-06-11,93.1121892886727,0.0,1.0,2.0,6.0,0.0,100.0,0.0,23.136246786632388,1
1257,Computer & Accessories,2019-06-12,31.7577961995279,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2
1258,Computer & Accessories,2019-06-13,2.2880997016672997,0.0,3.0,2.0,6.0,0.0,25.0,0.0,6.25,4
1259,Computer & Accessories,2019-06-14,213.74572587024085,0.0,4.0,2.0,6.0,0.0,40.0,0.0,13.642641385928133,5
1260,Computer & Accessories,2019-06-15,3.3165378459008834,0.0,5.0,3.0,6.0,1.0,50.0,0.0,26.80357142857143,4
1261,Computer & Accessories,2019-06-16,31.05037192973715,0.0,6.0,3.0,6.0,1.0,33.33333333333333,0.0,11.157800496736556,6
1262,Computer & Accessories,2019-06-17,,,,,,,,,,0
1263,Computer & Accessories,2019-06-18,2.164313429954098,0.0,1.0,3.0,6.0,0.0,50.0,0.0,43.644067796610166,2
1264,Computer & Accessories,2019-06-19,57.406207894501925,0.0,2.0,3.0,6.0,0.0,50.0,0.0,25.796596943570872,6
1265,Computer & Accessories,2019-06-20,26.247360783263474,0.0,3.0,3.0,6.0,0.0,50.0,0.0,24.614534303237768,4
1266,Computer & Accessories,2019-06-21,44.43771448501796,0.0,4.0,3.0,6.0,0.0,25.0,0.0,7.934077734247197,8
1267,Computer & Accessories,2019-06-22,104.6173057879035,0.0,5.0,4.0,6.0,1.0,83.33333333333334,0.0,44.84363037728624,6
1268,Computer & Accessories,2019-06-23,15.413337153320585,0.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,2
1269,Computer & Accessories,2019-06-24,8.059342671541302,0.0,0.0,4.0,6.0,0.0,100.0,0.0,29.978354978354986,1
1270,Computer & Accessories,2019-06-25,11.498888259144614,0.0,1.0,4.0,6.0,0.0,25.0,0.0,7.142857142857151,4
1271,Computer & Accessories,2019-06-26,40.31072689790046,0.0,2.0,4.0,6.0,0.0,50.0,0.0,19.35501632870054,4
1272,Computer & Accessories,2019-06-27,0.9342360129298264,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,1
1273,Computer & Accessories,2019-06-28,18.744926579429784,0.0,4.0,4.0,6.0,0.0,50.0,0.0,24.170090334063957,12
1274,Computer & Accessories,2019-06-29,62.3378321987556,0.0,5.0,4.0,6.0,1.0,20.0,0.0,16.442857142857143,5
1275,Computer & Accessories,2019-06-30,119.4784056535811,0.0,6.0,4.0,6.0,1.0,16.666666666666664,0.0,8.69867780097425,6
1276,Computer & Accessories,2019-07-01,141.2305341546306,0.0,0.0,1.0,7.0,0.0,50.0,0.0,21.073028644081745,6
1277,Computer & Accessories,2019-07-02,65.20136938238694,0.0,1.0,1.0,7.0,0.0,33.33333333333333,0.0,18.316268486916954,3
1278,Computer & Accessories,2019-07-03,267.0866576564793,0.0,2.0,1.0,7.0,0.0,33.33333333333333,0.0,6.446593308880739,3
1279,Computer & Accessories,2019-07-04,0.5356286474131005,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,2
1280,Computer & Accessories,2019-07-05,531.0939696103405,0.0,4.0,1.0,7.0,0.0,50.0,0.0,19.656524536959314,6
1281,Computer & Accessories,2019-07-06,16.440685355539085,0.0,5.0,1.0,7.0,1.0,20.0,0.0,5.000000000000002,5
1282,Computer & Accessories,2019-07-07,37.23598317267934,47.22222222222222,6.0,1.0,7.0,1.0,100.0,100.0,56.55093856398665,9
1283,Computer & Accessories,2019-07-08,21.974788084131067,0.0,0.0,2.0,7.0,0.0,50.0,0.0,30.318729085051146,4
1284,Computer & Accessories,2019-07-09,2.8252854091019497,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,4
1285,Computer & Accessories,2019-07-10,291.27402803123255,0.0,2.0,2.0,7.0,0.0,33.33333333333333,0.0,5.735627584367079,3
1286,Computer & Accessories,2019-07-11,425.90781789456406,0.0,3.0,2.0,7.0,0.0,100.0,0.0,31.560817775442274,3
1287,Computer & Accessories,2019-07-12,9.544777932099725,0.0,4.0,2.0,7.0,0.0,50.0,0.0,42.42857142857143,4
1288,Computer & Accessories,2019-07-13,42.10414863072141,0.0,5.0,2.0,7.0,1.0,60.0,0.0,25.48583544135268,5
1289,Computer & Accessories,2019-07-14,6.696603740680996,0.0,6.0,2.0,7.0,1.0,40.0,0.0,16.233415233415233,5
1290,Computer & Accessories,2019-07-15,29.034498221837453,0.0,0.0,3.0,7.0,0.0,50.0,0.0,31.562637155291576,4
1291,Computer & Accessories,2019-07-16,257.22631556001215,0.0,1.0,3.0,7.0,0.0,50.0,0.0,14.136581122227055,2
1292,Computer & Accessories,2019-07-17,6.882205295249721,0.0,2.0,3.0,7.0,0.0,25.0,0.0,12.250000000000002,4
1293,Computer & Accessories,2019-07-18,1.2612186174552655,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,2
1294,Computer & Accessories,2019-07-19,10.01501005860774,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,7
1295,Computer & Accessories,2019-07-20,0.4546615262925155,0.0,5.0,3.0,7.0,1.0,50.0,0.0,27.47440273037543,2
1296,Computer & Accessories,2019-07-21,6.792674344010613,0.0,6.0,3.0,7.0,1.0,25.0,0.0,18.99131274131274,4
1297,Computer & Accessories,2019-07-22,,,,,,,,,,0
1298,Computer & Accessories,2019-07-23,466.1681998517678,0.0,1.0,4.0,7.0,0.0,100.0,0.0,53.03327776352913,2
1299,Computer & Accessories,2019-07-24,1.6816248232736877,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,1
1300,Computer & Accessories,2019-07-25,1.5414894213342136,0.0,3.0,4.0,7.0,0.0,50.0,0.0,42.1,2
1301,Computer & Accessories,2019-07-26,1.8971219302561675,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,5
1302,Computer & Accessories,2019-07-27,138.36533610697626,0.0,5.0,4.0,7.0,1.0,40.0,0.0,16.95543205840689,5
1303,Computer & Accessories,2019-07-28,145.58822613494107,0.0,6.0,4.0,7.0,1.0,20.0,0.0,7.62541806020067,5
1304,Computer & Accessories,2019-07-29,42.327119625807335,0.0,0.0,4.0,7.0,0.0,50.0,0.0,21.27358490566038,4
1305,Computer & Accessories,2019-07-30,188.83972039354168,0.0,1.0,4.0,7.0,0.0,50.0,0.0,20.7757537968586,6
